Start	End	Direction
4233	9612	0
4233	6774	1
2117	11218	1
2117	1874	1
2117	9612	0
2911	2776	1
2911	2767	1
2911	23236	1
2911	1759	0
2911	0	1
2911	9455	0
2911	0	1
9734	4205	1
5609	5599	1
5609	5601	1
5609	5602	1
1843	5594	-1
1843	3320	1
1843	5599	-1
1843	5600	-1
1843	5603	-1
1843	1432	-1
1843	1432	1
1843	6300	-1
23209	5829	1
4638	23209	1
4638	103910	1
4638	4542	1
4638	9220	1
4638	3680	1
4660	103910	1
4660	9220	-1
4660	3680	-1
4293	6416	1
4293	5608	1
4293	5609	1
8569	1977	1
8569	1982	0
8569	2872	0
4361	10111	0
103910	4542	1
9252	1385	1
9252	1978	1
9252	466	1
2475	10682	1
2475	1978	-1
2475	6198	1
2475	5524	-1
4615	3654	1
4615	4214	1
4615	9020	1
4615	114609	0
4615	7097	0
4615	7098	0
4615	7099	0
4615	10333	0
4615	51284	0
4615	54106	0
4615	7124	1
4615	54472	0
4615	7189	0
4615	51135	1
4615	7096	0
4615	81793	0
4615	7100	0
4615	51311	0
4661	891	1
4661	983	-1
56259	8544	0
56259	5879	0
56259	8936	0
56259	10163	0
56259	10810	0
4683	10111	0
4738	5715	1
4772	356	1
4772	4205	1
4790	1387	1
4790	5595	1
4790	8439	-1
4790	356	1
4790	248	-1
4790	3458	1
4790	4792	1
4790	3551	1
4790	8517	1
4790	3558	1
4790	3565	1
4790	3569	1
4800	4801	0
4800	4802	0
4801	4802	0
4803	4804	0
4803	4914	1
4803	4914	0
4804	5290	0
4804	5335	0
4804	5879	1
4804	6464	0
9020	3551	1
9020	1147	1
9020	4214	1
9020	8936	0
9020	4690	1
51701	3172	-1
51701	51176	-1
4830	6418	0
4842	1487	1
4842	387	1
4842	0	1
4842	1740	0
4842	1742	0
4846	5138	-1
4846	5138	1
4846	857	0
27035	0	1
5579	4792	1
5579	5604	-1
5579	5879	1
4909	4914	0
4909	4915	1
4913	6283	0
4914	1398	1
4914	5598	1
4914	2885	1
4914	3667	1
4914	5290	1
4914	5335	1
4914	6464	1
4914	6464	0
4914	9743	1
3164	581	1
3164	596	-1
0	0	1
5933	898	1
5933	7027	1
5933	5934	0
4839	5290	0
4839	2185	0
4839	6714	0
4839	6774	1
5295	5290	1
5295	5294	0
5295	6654	1
5295	5291	1
9564	2889	1
9564	1398	1
9564	2185	0
1029	1869	-1
1029	4193	-1
1029	5290	-1
1029	5925	1
1030	1021	-1
1031	1019	-1
2909	29984	-1
2909	0	1
5375	2776	-1
5375	2776	1
5375	2931	-1
5375	2931	1
1026	10097	1
1026	10096	1
1026	890	-1
1026	898	-1
1026	983	-1
1026	1017	-1
1026	1017	1
1026	1019	-1
1026	51085	1
1026	5544	-1
1026	5111	-1
1026	5313	1
5715	1017	-1
5715	6502	0
2033	4286	1
2033	3164	1
2033	7157	1
1432	1386	1
1432	0	-1
1432	1050	1
1432	3725	1
1432	2002	1
1432	5601	1
1432	9261	1
1432	4205	1
1432	5604	1
1432	5605	1
1432	8569	1
1432	9252	1
1432	4772	-1
1432	8874	-1
1432	8550	1
1432	5925	1
1432	9612	1
1432	6667	1
1432	6772	1
1432	4207	1
1432	79092	1
1432	9373	1
1432	2872	1
1432	1649	1
1432	7867	1
1432	7020	1
1432	8986	1
8874	207	1
8874	392	1
8874	998	1
8874	4792	1
8874	2033	1
8874	55566	1
8874	55566	0
8874	5970	1
8874	5970	0
8874	28964	0
7157	472	1
7157	578	1
7157	581	1
7157	596	-1
7157	598	-1
7157	637	1
7157	638	1
7157	1017	-1
7157	355	1
7157	1647	1
7157	4193	1
7157	1029	-1
7157	1026	1
7157	84172	-1
7157	7314	1
7157	7314	0
7157	665	1
7157	666	0
7157	5366	1
7157	27113	1
6283	7097	0
4688	5879	1
6198	572	-1
6198	1390	1
6198	2932	1
6198	6194	1
6198	5704	1
6198	29904	-1
6198	0	1
7161	5544	-1
7161	27113	1
6196	472	1
6196	545	1
6196	572	-1
6196	572	1
6196	1385	1
6196	4661	1
6196	29904	1
26986	1981	1
26986	1982	0
26986	0	0
5054	5327	-1
5058	25	1
5058	10097	1
5058	10096	1
5058	572	-1
5058	6416	1
5058	3984	1
5058	5604	1
5058	4214	1
5058	4638	-1
5058	103910	1
5058	8874	1
5058	5829	0
5058	5894	1
5058	387	-1
5058	7409	0
5058	4690	0
5058	6853	-1
5062	4214	1
2149	5074	0
5074	2782	1
5074	2768	1
5074	10672	1
5074	2792	1
142	4790	1
142	9131	1
5469	5468	0
5469	7186	0
2324	27124	1
5111	1019	1
5138	820	-1
5145	5158	0
5145	5148	0
5145	0	-1
5158	5148	0
5148	5145	1
5155	5156	0
5156	808	1
5156	5290	1
5156	5290	0
5156	5335	0
5156	8720	1
5156	6464	0
5156	6772	1
5156	6774	1
5163	207	1
5164	207	-1
5164	207	1
5164	5163	1
5164	50818	1
27043	1234	1
27043	7852	1
27043	5595	1
27043	0	1
27043	6714	1
5187	406	-1
5187	406	1
5187	9575	1
5187	54205	-1
5187	1195	-1
9451	1965	-1
9451	1965	1
5216	71	1
10891	2099	1
10891	5468	0
10891	6714	0
10891	10011	1
5290	207	-1
5290	207	1
5290	10575	1
5290	998	1
5290	5598	1
5290	51341	1
5290	6517	1
5290	5604	1
5290	4790	1
5290	1432	1
5290	27124	1
5290	5335	0
5290	2185	1
5290	5879	1
5290	7409	1
5290	3611	1
5290	0	-1
5290	0	1
5290	203068	0
5290	10000	1
5294	2185	1
5294	5829	1
8394	2934	1
8394	27124	1
27124	196	1
27124	1234	1
27124	1605	1
27124	1040	1
27124	5595	1
27124	2934	1
27124	2690	-1
27124	808	1
27124	4790	1
27124	5163	1
27124	3632	-1
27124	3632	1
27124	50818	1
27124	23236	0
27124	5333	0
27124	5335	0
27124	6502	1
27124	7094	0
27124	7275	0
27124	7414	0
3632	207	1
3632	9181	1
3632	5163	1
3632	27124	1
8544	5879	0
5567	572	1
5567	824	-1
5567	51085	1
5567	1385	1
5567	1390	1
5567	84152	1
5567	4772	-1
5567	1026	1
5567	5524	1
5567	5576	0
5567	5577	0
5567	55811	0
5567	6608	-1
50818	596	1
50818	0	1
50818	23523	1
50818	5535	1
50818	50820	1
50818	1605	1
50818	1956	-1
50818	1977	-1
50818	1981	-1
50818	1981	1
50818	2002	1
50818	0	1
50818	2931	-1
50818	3672	1
50818	4082	1
50818	4790	1
50818	4842	1
50818	6198	1
50818	2185	1
50818	5883	1
50818	5894	1
50818	5879	1
50818	8720	1
50818	5704	1
50818	8877	1
50818	5587	1
50818	5589	1
50818	10235	1
50818	6548	1
5578	25	1
5578	596	-1
5578	1977	1
5578	2931	-1
5578	3667	-1
5578	4082	-1
5578	2911	1
5578	4842	-1
5578	23236	-1
5578	5728	1
5578	5894	1
5578	108	1
5578	111	1
5578	118	-1
5578	9495	0
5578	2890	-1
5578	156	-1
5578	94274	1
5578	1716	-1
5578	1759	-1
5578	23114	-1
5578	2554	-1
5578	2596	1
5578	2741	-1
5578	2897	1
5578	775	-1
5578	4133	1
5578	4155	1
5578	2917	1
5578	282378	-1
5578	2903	-1
5578	774	1
5578	9463	0
5578	9373	1
5578	490	-1
5578	23613	0
5578	10125	1
5578	25780	1
5578	6616	-1
5578	7074	0
5581	280979	0
5585	94274	1
5610	1965	-1
5610	1965	1
5610	114609	0
5610	7099	1
3936	2243	1
23236	1605	1
23236	808	1
23236	27124	1
23236	7275	0
23236	0	1
23236	0	-1
5335	0	1
5335	1605	1
5335	1973	1
5335	808	1
5335	5290	1
5335	27124	1
5335	50818	1
5335	0	1
5335	0	-1
5335	0	1
5335	10657	0
5335	6853	0
5340	3936	1
5347	4661	-1
1263	995	1
1263	7157	1
23647	317	1
5464	572	1
5524	207	1
5524	324	0
5524	8312	-1
5524	8312	1
5524	572	1
5524	51085	1
5524	84152	1
5524	10682	1
5524	6416	1
5524	5609	1
5524	5728	1
5524	4137	1
5524	408	1
5495	84152	1
8125	317	1
8125	836	1
5465	3320	1
5465	4792	-1
5465	5601	1
5465	9612	1
5465	6714	-1
5468	6256	0
5468	10499	0
5468	7186	0
8550	3315	1
5551	1017	1
5663	1499	-1
5663	4137	0
5663	7314	1
5663	6717	0
5726	983	1
5726	6469	0
5728	5747	-1
5728	5290	-1
5728	27124	1
5728	3632	1
5728	0	-1
2185	1956	1
2185	2309	1
2185	2885	1
2185	5599	1
2185	4205	1
2185	5606	1
2185	1432	1
2185	5829	0
2185	5879	1
2185	6464	1
2185	6714	1
2185	6714	0
2185	6850	0
2185	7248	1
2185	3737	-1
5829	1398	1
5829	2534	1
5829	9564	1
5829	6709	0
5829	7094	1
5829	7094	0
5829	7414	0
5829	3611	1
5829	367	0
5810	5884	0
5810	5883	0
5884	5883	0
5888	675	1
5883	596	-1
5883	598	-1
5894	572	-1
5894	11184	1
5894	5604	1
5894	5605	1
8738	835	1
8738	8737	0
8738	7185	0
8738	7186	0
5898	10928	1
10928	207	-1
10928	998	-1
10928	998	1
10928	5879	1
10928	55333	0
10928	85021	0
5900	5898	1
5902	5903	0
5902	5905	0
5903	5901	1
5903	5905	0
5906	673	1
5908	5595	1
5908	5879	1
5908	29984	1
5914	1499	-1
5914	6256	0
5879	317	1
5879	5595	1
5879	5594	1
5879	0	1
5879	4214	1
5879	4293	1
5879	56259	1
5879	4790	1
5879	1432	1
5879	4688	1
5879	5058	1
5879	5290	1
5879	5894	1
5879	5900	1
5879	6654	0
5879	6714	1
5879	7430	1
5879	673	1
5879	369	1
5879	5291	1
5923	207	1
5923	5879	1
5923	2903	0
5923	4893	1
5925	890	1
5925	891	1
5925	898	1
5925	7027	1
5925	1869	-1
5925	4800	1
5925	84172	-1
5970	3576	1
5649	7804	1
5649	3688	-1
5649	7436	1
29984	1729	1
29984	6093	1
29984	280979	1
387	5747	1
387	0	-1
387	4792	-1
387	5599	1
387	1729	1
387	50818	1
387	5829	1
387	9475	1
387	280979	1
387	5589	1
0	0	1
10160	10672	-1
10160	5585	-1
10160	5585	1
10160	387	1
5576	5577	0
8737	9020	1
8737	142	-1
8737	7132	0
8737	7133	0
8737	8717	0
8737	7185	0
8737	7186	0
8737	7189	0
8737	4215	0
8737	8476	1
9978	4088	1
9978	4089	0
9978	367	0
6093	3984	1
6093	23209	1
6093	4638	-1
6093	4660	-1
6093	103910	1
6093	4542	1
6093	1488	1
6093	2623	1
9475	3984	1
9475	4660	-1
9475	103910	1
9475	94274	1
9475	1808	1
9475	832	1
6098	2309	-1
6197	572	-1
6197	1385	1
6197	2353	1
6197	8520	0
6197	11143	0
6197	8290	1
6256	9612	0
5704	1964	0
5704	8669	0
5704	0	0
5704	0	0
5704	0	0
55811	51761	1
6295	29984	1
56681	4087	1
56681	7046	1
4254	3815	0
6387	175	1
6387	2776	1
6387	2792	1
462	2147	-1
462	2152	-1
6464	5595	1
6464	2885	1
6464	5290	1
6464	5879	1
6464	5777	0
6464	6654	1
6464	6654	0
6464	6655	0
6464	6714	0
6464	1796	0
6464	9743	0
6464	5947	0
6464	5296	0
6464	3635	1
6464	7006	0
6464	160	0
6464	634	0
6464	4435	0
6464	2059	0
6464	9846	0
6464	3691	0
6464	9063	0
6464	5359	0
6464	2962	0
6464	3636	0
5777	3716	-1
5777	3717	-1
5777	6464	1
5777	5781	0
5777	6776	1
5777	7046	0
5777	7048	0
5777	7409	-1
5777	868	0
5777	1796	0
5777	2887	0
5777	4851	0
5777	367	1
5777	3937	-1
5777	6778	-1
5777	4435	0
5777	1500	1
5777	2004	0
5777	9846	0
5777	3691	0
5777	3815	1
5777	3875	0
5777	9063	0
5777	9712	0
5777	10451	0
5781	2549	-1
5781	2885	1
5781	5604	1
5781	5290	1
5781	5829	-1
5781	5829	1
5781	10252	-1
5781	10499	0
5781	1875	0
5781	2535	0
5781	9846	1
5781	3815	0
5781	3875	0
5781	9063	0
25942	0	1
25942	10499	0
25942	23493	0
25942	7050	0
25942	8462	0
25942	7321	0
51763	50818	-1
6500	6502	0
6500	4088	1
6500	4851	1
6500	80319	0
6500	960	0
6500	2059	1
6500	4855	1
6500	6929	1
6502	7314	0
6502	6929	0
4086	8850	0
4086	4851	0
4086	1601	0
4086	4854	0
4087	4088	0
4087	4089	0
4087	6498	0
4087	6667	0
4087	7046	0
4087	10499	0
4087	6935	0
4087	815	0
4087	1855	0
4087	55914	0
4087	51176	0
4087	8850	0
4087	1739	0
4087	860	0
4087	8881	0
4087	996	0
4087	163126	0
4087	1601	0
4087	1915	0
4087	2059	0
4087	8928	0
4087	23426	0
4087	9146	0
4087	9972	0
4087	8021	0
4087	56288	0
4087	5076	0
4087	5899	0
4087	6497	0
4087	57154	0
4087	79753	0
4087	22938	0
4087	57559	0
4087	11171	0
4087	7050	0
4087	7321	0
4087	9839	0
4087	9372	0
4088	9734	1
4088	4089	1
4088	4089	0
4088	6498	0
4088	9530	0
4088	6667	0
4088	3172	0
4088	7046	0
4088	10499	0
4088	6935	0
4088	815	0
4088	1855	0
4088	55914	0
4088	2308	0
4088	51176	0
4088	8850	0
4088	1739	0
4088	4851	0
4088	367	0
4088	860	0
4088	25898	0
4088	467	0
4088	8313	0
4088	1308	0
4088	960	0
4088	8881	0
4088	996	0
4088	163126	0
4088	10664	0
4088	1601	0
4088	1875	0
4088	1915	0
4088	2059	0
4088	8928	0
4088	2535	0
4088	23426	0
4088	9146	0
4088	182	0
4088	3837	0
4088	9972	0
4088	8021	0
4088	56288	0
4088	5076	0
4088	5515	0
4088	5575	0
4088	3636	0
4088	6497	0
4088	57154	0
4088	22938	0
4088	11171	0
4088	7421	0
4088	9839	0
4088	9372	0
4089	993	-1
4089	4092	0
4089	6498	0
4089	9530	0
4089	6667	0
4089	6714	0
4089	7341	0
4089	3172	0
4089	10140	1
4089	10140	0
4089	1855	0
4089	55914	0
4089	2308	0
4089	51176	1
4089	51176	0
4089	4851	0
4089	367	1
4089	25898	0
4089	429	0
4089	1308	0
4089	960	0
4089	4435	0
4089	10987	0
4089	163126	0
4089	10664	0
4089	55802	0
4089	1840	0
4089	2059	1
4089	9846	0
4089	23426	0
4089	126961	1
4089	3205	0
4089	9794	0
4089	4854	0
4089	8021	0
4089	56288	0
4089	5076	0
4089	5430	1
4089	5515	0
4089	5575	0
4089	6497	0
4089	79753	0
4089	57559	0
4089	114790	0
4089	6934	0
4089	9392	0
4089	9839	0
4090	1386	1
4091	4086	-1
4091	7046	0
4091	367	0
4091	11171	0
4092	4087	-1
4092	4088	-1
4092	6608	0
4092	6885	0
4092	7046	0
4092	7048	0
4092	1855	0
4092	55914	0
4092	56288	0
4092	10048	0
4092	2963	0
4092	57154	0
4092	64750	0
4092	57559	0
4092	11171	0
4092	10413	0
6608	2735	1
6608	2736	1
6608	2737	1
6608	4088	1
6608	6667	1
6608	10499	1
6608	1855	1
6608	1308	1
6608	8520	0
6608	11143	0
6608	5727	0
6608	8643	0
6608	5899	1
6608	7337	0
6609	581	1
6609	4214	1
6609	1329	1
6610	6609	1
9612	2099	-1
9612	3516	0
9612	9611	0
9612	7067	0
9612	367	0
9612	2100	-1
9612	5241	-1
9612	56288	0
9612	22938	0
9612	7472	0
6615	999	-1
6615	1588	-1
6622	7314	0
6622	11143	0
6498	8881	0
6498	996	0
6498	51343	0
6647	0	1
9530	6776	0
9530	7132	-1
9530	7132	0
9530	8717	-1
9530	8717	0
9530	1796	1
9530	10657	1
9530	1646	1
9530	3691	1
9530	3815	1
9530	57559	0
9530	6934	1
6654	92170	1
6654	5879	1
6654	2887	0
6654	4690	0
6654	4893	1
6654	10006	0
6654	2059	0
6654	9846	0
6654	9063	0
6654	8440	0
6654	6934	0
6655	8874	-1
6655	8874	1
6667	6670	0
6667	10499	0
6667	1855	0
6667	367	0
6670	6667	1
8877	8720	1
10252	867	-1
10252	1950	-1
10252	9628	1
10252	2885	-1
10252	5787	1
6709	7430	0
6714	2889	1
6714	867	1
6714	1956	1
6714	5747	1
6714	3716	1
6714	5604	1
6714	9564	1
6714	2909	1
6714	5335	1
6714	2185	1
6714	5829	1
6714	5879	1
6714	387	1
6714	6464	1
6714	25942	1
6714	6772	0
6714	6774	1
6714	6774	0
6714	6776	0
6714	6850	1
6714	6850	0
6714	7410	1
6714	7430	0
6714	156	-1
6714	156	1
6714	2017	-1
6714	1796	0
6714	1759	1
6714	1759	0
6714	2554	1
6714	28964	1
6714	2741	1
6714	775	1
6714	4593	1
6714	2903	1
6714	1742	0
6714	23613	0
6714	10657	1
6714	6712	1
6714	6853	0
6714	10188	0
6714	10188	0
6714	10000	1
6714	367	0
6714	50807	1
6714	858	1
6714	2059	1
6714	9846	1
6714	23426	0
6714	28996	1
6714	3815	1
6714	5359	1
6714	10044	1
6714	57559	0
6714	6934	1
6722	2626	1
6722	3172	0
6722	0	0
6772	6774	0
6772	6776	0
6772	10379	1
6772	5339	0
6772	9846	0
6772	3815	0
6772	5359	0
6772	6777	0
6773	10379	1
6774	2588	1
6774	148022	1
6774	6772	1
6774	10188	0
6774	367	0
6774	8976	0
6774	5339	0
6774	51079	0
6774	3280	0
6774	388585	0
6774	10401	0
6774	5359	0
6774	6777	0
6776	8204	0
6776	9846	0
6776	3815	0
6776	6777	0
51684	1499	-1
51684	6608	-1
51684	6935	1
51684	5338	0
51684	1856	1
51684	9846	0
51684	3691	1
51684	3815	1
51684	5899	0
51684	5037	1
51684	10284	0
51684	27148	0
51684	7321	0
51684	7337	0
7341	1487	1
7341	51176	0
7341	6934	0
6850	29760	1
6850	27040	1
6850	5335	1
6850	6464	1
6850	7409	1
6850	203068	1
6850	2205	0
6850	5336	1
6850	3937	1
2779	2783	0
2779	2793	0
10454	5606	1
10454	9020	1
10454	51701	1
10454	1432	1
10454	23118	0
10454	6885	1
10454	6885	0
23118	6885	1
23118	6885	0
6885	5599	1
6885	6416	1
6885	5604	1
6885	5606	1
6885	5608	1
6885	5609	1
6885	9020	1
6885	51701	1
6885	6608	1
6885	10454	1
6885	10000	1
6885	818	0
6885	28996	1
7094	7414	0
7094	280979	0
10010	7133	0
10010	7185	0
10010	7186	0
10010	7187	0
4137	203068	0
6900	30851	0
6900	7295	0
6900	8825	0
2783	0	1
2783	2793	0
6909	1029	-1
7015	5728	-1
7015	5728	1
7015	7011	0
7031	317	-1
7031	2688	1
7031	3688	1
7032	317	-1
7032	2688	1
7032	3688	1
7040	7046	1
7040	7046	0
7040	7048	0
7040	7049	0
7040	6348	0
7040	6383	0
7040	94	0
7046	4087	1
7046	4088	1
7046	6885	1
7046	7048	1
7046	7048	0
7046	857	0
7046	5296	0
7046	163	0
7046	960	1
7046	1601	0
7046	8668	0
7046	2022	1
7046	2280	0
7046	2339	1
7046	5520	1
7046	58533	0
7046	11171	0
7046	7042	0
7046	9392	0
7046	9372	0
7048	10454	1
7048	7046	1
7048	7049	1
7048	5296	0
7048	94	0
7048	163	0
7048	9133	0
7048	23002	1
7048	1601	0
7048	8668	1
7048	8668	0
7048	2022	1
7048	2059	0
7048	3399	0
7048	58533	0
7048	11171	0
7048	7042	0
7048	7043	0
7048	9392	0
7048	9372	0
7049	7040	1
7049	6383	0
7049	409	0
7049	10755	0
7049	7042	0
7049	7043	0
9093	3551	-1
9093	3717	1
10499	1329	0
10499	3516	0
10499	367	1
10499	23013	0
10499	4100	0
10499	7050	0
30851	8825	0
114609	7097	0
114609	7099	0
114609	10333	0
114609	54472	0
114609	7096	0
7097	10333	0
7097	7096	0
7098	54472	0
7099	54472	0
7099	7189	0
51284	54472	0
54106	54472	0
7124	7132	1
7124	7132	0
7124	7133	1
4049	7132	0
4049	7133	0
7132	6416	1
7132	8717	1
7132	8717	0
7132	7186	0
7133	7186	1
7133	7186	0
8658	5728	1
8717	8772	1
8717	8737	1
8717	7186	1
8717	7186	0
8717	7189	0
8717	1646	0
7185	7186	0
7185	7321	0
7185	8882	0
7186	4217	-1
7186	4217	1
7186	60489	1
7186	4792	1
7186	4023	1
7186	5604	1
7186	9525	-1
7186	9525	1
7186	4790	1
7186	7157	1
7186	6885	1
7186	7187	0
7186	330	1
7186	330	0
7186	667	0
7186	1840	0
7186	29843	1
7186	7321	0
7186	8882	0
7187	7189	0
7189	51295	1
7189	1147	1
7189	5606	1
7189	4214	1
7189	10454	1
7189	23118	1
7189	6885	1
7204	5879	1
7001	8841	-1
7248	6097	-1
7249	7248	-1
7249	54386	-1
7275	2776	1
7291	1029	-1
2793	5145	1
2793	2783	1
7297	6772	1
7297	6773	1
7297	6775	1
7314	581	-1
7314	5694	1
7314	1629	1
7314	4040	-1
7314	5715	1
7314	1495	0
7409	207	1
7409	5879	1
7409	29984	1
7409	387	1
7409	3937	0
7409	9846	0
7409	8651	0
7410	207	1
7410	392	1
7410	998	1
7410	5879	1
7410	9846	0
7410	8651	0
7414	280979	0
7422	3091	1
7422	3791	0
3791	207	-1
3791	207	1
3791	5747	1
3791	5290	1
3791	5335	1
3791	6464	1
7430	280979	0
7434	820	1
7434	7432	0
8936	317	1
8936	10095	1
10163	317	1
10810	317	1
11197	7471	-1
7471	8321	-1
7471	8321	1
7471	367	0
7471	6422	0
7471	6259	0
7471	2535	0
7471	3398	0
7471	3691	1
7471	4041	0
7471	5359	0
7471	5710	0
9049	196	1
9049	317	-1
9049	3320	1
7498	0	1
331	332	1
331	836	-1
331	840	-1
331	842	-1
331	842	1
331	1111	0
331	56616	-1
331	5599	1
331	10454	1
331	6885	1
331	150684	-1
7535	22915	1
7535	7410	1
7535	203068	1
7535	916	0
7535	3937	1
6935	999	1
6935	857	0
6935	9846	0
6935	6812	0
134	2773	1
134	0	1
135	0	1
135	0	1
8	5578	1
26	1759	0
26	27445	0
107	820	1
108	820	1
111	820	1
2261	1139	1
2261	1128	1
2261	1129	1
2261	1132	1
280979	89	0
280979	2017	0
280979	23114	0
280979	2316	0
280979	8826	0
280979	2035	0
280979	55607	0
280979	5962	0
280979	6712	0
280979	84687	0
162	1211	1
162	1759	1
162	2554	-1
162	6855	0
118	3398	0
118	3399	0
0	134	1
0	135	1
952	0	1
9495	0	0
9495	5566	0
9495	1742	0
0	775	0
0	5566	0
148	2776	1
148	2767	1
148	0	1
150	2773	1
150	2775	1
150	0	1
1139	0	1
89	815	0
89	23397	0
89	2903	0
89	5338	0
89	1742	0
89	22895	0
29091	6616	-1
29091	6809	-1
2890	1175	0
2890	79571	0
2890	9455	0
2890	9463	0
2890	1739	0
2890	0	1
2890	0	0
2890	6386	0
273	1759	0
0	1268	1
0	1269	1
286	23114	0
286	3897	0
286	4897	0
286	6712	0
1175	408	0
1175	1211	0
1175	3897	0
1175	6857	0
64682	1499	-1
57448	842	-1
57448	56616	-1
57448	27429	-1
10603	867	1
10603	7410	1
10603	3815	0
0	9463	0
55738	0	-1
10564	0	1
9266	0	1
10095	280979	1
9532	596	1
9532	5894	1
10134	596	1
10134	598	1
10134	841	-1
156	185	-1
156	154	-1
156	2776	-1
156	1813	-1
156	1129	-1
156	4988	-1
156	11318	1
156	367	-1
627	4915	1
408	185	1
408	4217	1
408	154	-1
408	8215	1
408	8321	1
408	175	-1
408	4792	1
408	3667	-1
408	5604	1
408	1432	1
408	5290	1
408	5894	1
408	387	1
408	6714	1
408	1211	0
408	1855	0
408	4988	-1
408	2150	-1
408	5144	1
408	367	-1
408	5602	-1
408	5602	1
408	64414	1
408	1856	0
10018	578	1
10018	581	1
10018	596	-1
10018	598	-1
10018	599	-1
10018	4170	-1
3309	0	0
3309	0	1
623	2776	1
623	2767	1
623	2773	1
623	0	1
0	623	1
673	11184	1
673	5604	1
673	5605	1
0	6261	1
9478	815	-1
0	572	1
0	1385	-1
0	84152	-1
0	3708	1
0	4772	1
0	4842	1
0	4137	-1
0	814	-1
0	2554	1
0	5502	-1
0	775	-1
0	4133	-1
0	2903	-1
0	84867	1
0	6853	-1
0	203068	-1
801	3708	-1
801	4082	-1
801	4638	1
801	4842	1
801	23236	1
801	5923	1
801	107	1
801	118	1
801	9495	-1
801	156	-1
801	0	1
801	815	1
801	814	1
801	10645	1
801	1211	0
801	1813	-1
801	1612	1
801	29904	1
801	8826	1
801	2917	-1
801	10497	1
801	25924	0
801	2903	-1
801	27360	1
801	5136	1
801	5153	1
801	5137	1
801	490	1
801	5864	-1
801	4893	-1
801	53827	1
801	6014	1
801	9610	1
801	6261	1
801	6712	-1
801	9218	-1
821	0	0
811	0	0
811	367	0
815	1385	1
815	4842	-1
815	5923	1
815	6885	1
815	2890	1
815	23397	0
815	1855	0
815	3751	1
815	4133	1
815	4216	0
815	2903	0
815	774	1
815	5527	-1
815	22895	1
815	9743	-1
815	6261	1
815	1739	1
815	84687	-1
815	6853	-1
815	6857	1
815	8831	-1
815	6809	-1
815	7074	1
815	9218	0
815	860	0
815	25898	0
815	59343	0
815	960	0
815	1454	0
815	1601	0
815	1856	0
815	1857	0
815	2059	0
815	9846	1
815	4041	0
815	5515	0
815	5526	0
815	5710	0
815	9712	0
814	1385	1
814	1390	1
814	4842	-1
814	6853	1
10645	207	1
10645	8536	1
10645	814	1
9647	8536	-1
9647	815	-1
9647	814	-1
11069	22999	1
11069	22999	0
10156	4893	-1
53944	4772	-1
53944	4137	1
53944	286	-1
53944	57524	0
53944	94274	0
53944	1855	1
53944	5055	1
53944	320	0
53944	490	1
53944	6809	1
53944	10716	1
857	2534	1
857	1759	0
857	6616	0
857	6809	0
857	367	0
857	2886	0
857	9846	0
857	8520	0
857	11143	0
1268	2773	1
1268	2775	1
1268	0	1
1269	2773	1
1269	2775	1
1269	0	1
868	1398	-1
868	1956	-1
868	2534	-1
868	2885	-1
868	3932	-1
868	5290	-1
868	6464	-1
868	6714	-1
868	7410	-1
868	9846	1
868	3815	0
868	9063	0
64781	5894	1
0	5578	1
0	64781	1
0	5501	1
0	5527	1
0	5138	1
0	5139	-1
0	5140	-1
0	5593	1
1740	0	0
1740	2903	0
1740	1742	0
0	6855	1
330	836	-1
330	840	-1
330	841	-1
330	56616	-1
330	8915	1
10207	3766	0
10207	8506	0
10207	22871	0
10207	2903	0
6249	8826	0
1072	280979	-1
1277	3688	1
10815	6616	0
10815	6809	0
2017	1759	0
2017	50944	0
94274	4660	-1
9419	1742	0
9419	203068	0
1808	203068	1
80331	0	1
80331	774	-1
80331	773	0
1329	317	1
1329	367	0
1329	1601	0
1329	3636	0
1812	2773	1
1812	0	1
1812	0	1
1813	2773	1
1813	2775	1
1813	2781	1
1813	0	1
1814	2885	1
1814	2773	1
1814	2775	1
1814	0	1
9229	1742	0
1612	6809	-1
0	317	1
1636	1982	0
1636	0	-1
23397	2903	0
1716	1605	-1
1855	8312	-1
1855	2149	1
1855	367	0
1855	80319	0
1855	8976	0
1855	5339	0
1855	29117	0
1855	1454	0
1855	1857	0
1855	8520	0
1855	11143	0
1855	182	0
1855	7050	0
1855	57216	0
3301	0	0
8448	10497	1
1796	3055	0
1796	4690	0
1796	5921	1
1796	5921	0
1796	7525	0
1796	5296	0
1796	3635	0
1796	83737	0
1796	2004	0
1796	2242	0
1796	2268	0
1796	3815	0
1796	8643	0
1796	6934	0
4985	2773	1
4985	2775	1
4985	0	1
1759	6456	0
1759	9455	0
1759	832	0
1759	6457	0
1759	6934	0
0	203068	0
1859	1965	-1
1859	4137	-1
1859	7321	1
29904	1938	-1
23362	0	1
8669	1982	1
8669	0	0
13681	1982	0
13681	0	0
1982	79092	0
1982	0	0
6456	30011	0
6456	1601	1
6456	1856	1
6456	3815	1
6456	5037	1
5179	4985	1
5179	4986	1
5179	4988	1
5179	4987	1
1948	1796	1
1948	5921	1
0	1948	1
55914	4088	1
55914	1742	0
55914	80319	0
55914	667	0
55914	960	0
55914	2059	0
55914	3691	0
2241	1499	1
2335	3688	1
2316	367	0
3350	2773	1
3350	0	1
3350	2781	1
3350	0	1
3356	2776	1
3356	0	1
3360	0	1
3360	0	1
11146	0	1
11146	6261	0
8637	1977	1
